stamp_sec,d_origin_m,det_box_m,det_horizon_m,odom_dt_sec,fy_px,horizon_row_px,bbox_x1,bbox_y1,bbox_x2,bbox_y2,cls,score
1756104659.684058,120.801348,218.750000,131.250000,0.009027,525.000,300,292,314,303,320,GuardBoat,0.815545
1756104659.723424,120.801348,218.750000,131.250000,0.030339,525.000,300,293,314,303,320,GuardBoat,0.558548
1756104659.763040,120.994079,218.750000,131.250000,0.030068,525.000,300,293,314,303,320,GuardBoat,0.730824
1756104659.865557,121.177716,119.318182,82.031250,0.027575,525.000,300,206,321,217,332,GuardBoat,0.891937
1756104659.937680,121.177716,119.318182,82.031250,0.044548,525.000,300,206,321,217,332,GuardBoat,0.892029
1756104659.975736,121.370459,119.318182,82.031250,0.017419,525.000,300,206,321,217,332,GuardBoat,0.891561
1756104660.076218,121.563209,119.318182,82.031250,0.016960,525.000,300,206,321,217,332,GuardBoat,0.892693
1756104660.145935,121.745764,119.318182,82.031250,0.046268,525.000,300,206,321,217,332,GuardBoat,0.891962
1756104660.185225,121.745764,119.318182,82.031250,0.006978,525.000,300,206,321,217,332,GuardBoat,0.892365
1756104660.240812,121.745764,119.318182,82.031250,0.048610,525.000,300,206,321,217,332,GuardBoat,0.890978
1756104660.285308,121.938529,119.318182,82.031250,0.006918,525.000,300,206,321,217,332,GuardBoat,0.891937
1756104660.355124,122.121098,119.318182,82.031250,0.037126,525.000,300,206,321,217,332,GuardBoat,0.891631
1756104660.395608,122.121098,119.318182,82.031250,0.003358,525.000,300,206,321,217,332,GuardBoat,0.891459
1756104660.505954,122.313878,119.318182,82.031250,0.013680,525.000,300,206,321,217,332,GuardBoat,0.890180
1756104660.557265,122.497545,119.318182,82.031250,0.035033,525.000,300,206,321,217,332,GuardBoat,0.890545
1756104660.607888,122.497545,119.318182,82.031250,0.015590,525.000,300,206,321,217,332,GuardBoat,0.889869
1756104660.660907,122.690337,119.318182,82.031250,0.031413,525.000,300,206,321,218,332,GuardBoat,0.888368
1756104660.707738,122.690337,119.318182,82.031250,0.015418,525.000,300,206,321,218,332,GuardBoat,0.888685
1756104660.773452,122.883136,119.318182,82.031250,0.018891,525.000,300,206,321,218,332,GuardBoat,0.889517
1756104660.815422,122.883136,119.318182,82.031250,0.023079,525.000,300,206,321,218,332,GuardBoat,0.888910
1756104660.878047,123.065738,119.318182,82.031250,0.014320,525.000,300,206,321,218,332,GuardBoat,0.887247
1756104660.916136,123.065738,119.318182,82.031250,0.023769,525.000,300,206,321,218,332,GuardBoat,0.886639
1756104660.985422,123.258551,187.500000,131.250000,0.006969,525.000,300,298,313,308,320,GuardBoat,0.813171
1756104661.067062,123.441167,187.500000,131.250000,0.024352,525.000,300,298,313,308,320,GuardBoat,0.823759
1756104661.149316,123.623789,119.318182,82.031250,0.042122,525.000,300,207,321,218,332,GuardBoat,0.886148
1756104661.205657,123.623789,119.318182,82.031250,0.014219,525.000,300,207,321,218,332,GuardBoat,0.885669
1756104661.265837,123.817690,119.318182,82.031250,0.025625,525.000,300,207,321,218,332,GuardBoat,0.884187
1756104661.303436,123.817690,119.318182,82.031250,0.011974,525.000,300,207,321,218,332,GuardBoat,0.884817
1756104661.337674,123.817690,119.318182,82.031250,0.046212,525.000,300,207,321,218,332,GuardBoat,0.885361
1756104661.397346,124.010529,119.318182,82.031250,0.005861,525.000,300,207,321,218,332,GuardBoat,0.886568
1756104661.492556,124.203375,119.318182,82.031250,0.001047,525.000,300,207,321,218,332,GuardBoat,0.886323
1756104661.540988,124.203375,119.318182,82.031250,0.049479,525.000,300,207,321,218,332,GuardBoat,0.886191
1756104661.617621,124.387082,119.318182,82.031250,0.026089,525.000,300,207,321,218,332,GuardBoat,0.885550
1756104661.660858,124.569733,119.318182,82.031250,0.030698,525.000,300,207,321,218,332,GuardBoat,0.884956
1756104661.716751,124.569733,119.318182,82.031250,0.025195,525.000,300,207,321,219,332,GuardBoat,0.884395
1756104661.758254,124.762598,119.318182,82.031250,0.033325,525.000,300,207,321,219,332,GuardBoat,0.886887
1756104661.817291,124.762598,119.318182,82.031250,0.025711,525.000,300,207,321,218,332,GuardBoat,0.884015
1756104661.869788,124.945262,119.318182,82.031250,0.020814,525.000,300,207,321,218,332,GuardBoat,0.883747
1756104661.965437,125.138140,119.318182,82.031250,0.025189,525.000,300,207,321,219,332,GuardBoat,0.883577
1756104662.033826,125.138140,119.318182,82.031250,0.043199,525.000,300,207,321,219,332,GuardBoat,0.883945
1756104662.076860,125.319771,119.318182,82.031250,0.013790,525.000,300,207,321,219,332,GuardBoat,0.883497
1756104662.170411,125.512666,119.318182,82.031250,0.020263,525.000,300,207,321,219,332,GuardBoat,0.882582
1756104662.204891,125.512666,119.318182,82.031250,0.014217,525.000,300,208,321,219,332,GuardBoat,0.882862
1756104662.244194,125.705567,119.318182,82.031250,0.046503,525.000,300,208,321,219,332,GuardBoat,0.883636
1756104662.341706,125.887229,119.318182,82.031250,0.049014,525.000,300,208,321,219,332,GuardBoat,0.881998
1756104662.382113,125.887229,119.318182,82.031250,0.008607,525.000,300,208,321,219,332,GuardBoat,0.881859
1756104662.459105,126.069938,119.318182,82.031250,0.031639,525.000,300,208,321,219,332,GuardBoat,0.884136
1756104662.510398,126.069938,119.318182,82.031250,0.019654,525.000,300,208,321,219,332,GuardBoat,0.884501
1756104662.571093,126.262861,119.318182,82.031250,0.019675,525.000,300,208,321,219,332,GuardBoat,0.882788
1756104662.617106,126.262861,119.318182,82.031250,0.026339,525.000,300,208,321,219,332,GuardBoat,0.882437
1756104662.665105,126.455792,119.318182,82.031250,0.025686,525.000,300,208,321,219,332,GuardBoat,0.882851
1756104662.704012,126.455792,119.318182,82.031250,0.013221,525.000,300,208,321,219,332,GuardBoat,0.883505
1756104662.770433,126.638520,119.318182,82.031250,0.019382,525.000,300,208,321,219,332,GuardBoat,0.883177
1756104662.846267,126.841673,119.318182,82.031250,0.053571,525.000,300,208,321,219,332,GuardBoat,0.882682
1756104662.916727,126.841673,119.318182,82.031250,0.016888,525.000,300,208,321,219,332,GuardBoat,0.882066
1756104662.972348,127.014205,119.318182,82.031250,0.017514,525.000,300,208,321,219,332,GuardBoat,0.880147
1756104663.013252,127.014205,119.318182,82.031250,0.023390,525.000,300,208,321,219,332,GuardBoat,0.880286
1756104663.083709,127.196952,119.318182,82.031250,0.006176,525.000,300,209,321,219,332,GuardBoat,0.880154
1756104663.127294,127.196952,119.318182,82.031250,0.037409,525.000,300,209,321,219,332,GuardBoat,0.881032
1756104663.179851,127.400125,119.318182,82.031250,0.020058,525.000,300,209,321,220,332,GuardBoat,0.880740
1756104663.228207,127.400125,119.318182,82.031250,0.028298,525.000,300,209,321,220,332,GuardBoat,0.880384
1756104663.327408,127.572676,119.318182,82.031250,0.037475,525.000,300,209,321,220,332,GuardBoat,0.880762
1756104663.395299,127.764639,119.318182,82.031250,0.005342,525.000,300,209,321,220,332,GuardBoat,0.880993
1756104663.434076,127.764639,119.318182,82.031250,0.044120,525.000,300,209,321,220,332,GuardBoat,0.882267
1756104663.490287,127.967835,119.318182,82.031250,0.009693,525.000,300,209,321,220,332,GuardBoat,0.881347
1756104663.538399,127.967835,119.318182,82.031250,0.038419,525.000,300,209,321,220,332,GuardBoat,0.881463
1756104663.601051,128.130195,119.318182,82.031250,0.012048,525.000,300,209,321,220,332,GuardBoat,0.882351
1756104663.644999,128.323192,119.318182,82.031250,0.044028,525.000,300,209,321,220,332,GuardBoat,0.882430
1756104663.756630,128.525406,109.375000,82.031250,0.042420,525.000,300,209,320,220,332,GuardBoat,0.881580
1756104663.815497,128.525406,109.375000,82.031250,0.016447,525.000,300,209,320,220,332,GuardBoat,0.881388
1756104663.875880,128.708207,119.318182,82.031250,0.023194,525.000,300,210,321,220,332,GuardBoat,0.882028
1756104663.915004,128.708207,109.375000,82.031250,0.015930,525.000,300,210,320,220,332,GuardBoat,0.882749
1756104663.957535,128.880804,109.375000,82.031250,0.031563,525.000,300,210,320,220,332,GuardBoat,0.882972
1756104664.027860,128.880804,119.318182,82.031250,0.038763,525.000,300,210,321,220,332,GuardBoat,0.882131
1756104664.063316,129.093259,119.318182,82.031250,0.035805,525.000,300,210,321,220,332,GuardBoat,0.881532
1756104664.117658,129.093259,119.318182,82.031250,0.018537,525.000,300,210,321,221,332,GuardBoat,0.881615
1756104664.184989,129.276081,119.318182,82.031250,0.014155,525.000,300,210,321,221,332,GuardBoat,0.881969
1756104664.237134,129.276081,119.318182,82.031250,0.037989,525.000,300,210,321,221,332,GuardBoat,0.882082
1756104664.335870,129.468134,119.318182,82.031250,0.036702,525.000,300,210,321,221,332,GuardBoat,0.881841
1756104664.401946,129.630545,131.250000,84.677419,0.013754,525.000,300,210,321,221,331,GuardBoat,0.883014
1756104664.440071,129.630545,131.250000,84.677419,0.051879,525.000,300,210,321,221,331,GuardBoat,0.883202
1756104664.480527,129.844025,131.250000,84.677419,0.017689,525.000,300,210,321,221,331,GuardBoat,0.883203
1756104664.543545,129.844025,119.318182,82.031250,0.045329,525.000,300,210,321,221,332,GuardBoat,0.885098
1756104664.586663,130.025894,119.318182,82.031250,0.011576,525.000,300,210,321,221,332,GuardBoat,0.884065
1756104664.652849,130.218963,119.318182,82.031250,0.045413,525.000,300,210,321,221,332,GuardBoat,0.884351
1756104664.691451,130.218963,131.250000,84.677419,0.006812,525.000,300,211,321,222,331,GuardBoat,0.884684
1756104664.794681,130.411065,131.250000,84.677419,0.003606,525.000,300,211,321,222,331,GuardBoat,0.884147
1756104664.858201,130.592965,131.250000,84.677419,0.040109,525.000,300,211,321,222,331,GuardBoat,0.883509
1756104664.899497,130.592965,131.250000,84.677419,0.001187,525.000,300,211,321,222,331,GuardBoat,0.883454
1756104664.962164,130.775843,131.250000,84.677419,0.036169,525.000,300,211,321,222,331,GuardBoat,0.882793
1756104665.006766,130.775843,131.250000,84.677419,0.008433,525.000,300,211,321,222,331,GuardBoat,0.882674
1756104665.059836,130.967976,119.318182,82.031250,0.038522,525.000,300,211,321,222,332,GuardBoat,0.883704
1756104665.107097,130.967976,131.250000,84.677419,0.008740,525.000,300,211,321,221,331,GuardBoat,0.884558
1756104665.181579,131.149906,119.318182,82.031250,0.015802,525.000,300,211,321,222,332,GuardBoat,0.886611
1756104665.225565,131.149906,131.250000,84.677419,0.028184,525.000,300,211,321,222,331,GuardBoat,0.886236
1756104665.284195,131.343021,131.250000,84.677419,0.013210,525.000,300,211,321,222,331,GuardBoat,0.885957
1756104665.381220,131.524971,131.250000,84.677419,0.016208,525.000,300,211,321,222,331,GuardBoat,0.886192
1756104665.415185,131.524971,131.250000,84.677419,0.017757,525.000,300,211,321,222,331,GuardBoat,0.885067
1756104665.481756,131.717146,131.250000,84.677419,0.015695,525.000,300,211,321,222,331,GuardBoat,0.884656
1756104665.525894,131.717146,131.250000,84.677419,0.028443,525.000,300,211,321,222,331,GuardBoat,0.884204
1756104665.591487,131.900068,131.250000,84.677419,0.005988,525.000,300,211,321,222,331,GuardBoat,0.885027
1756104665.639520,131.900068,131.250000,84.677419,0.042045,525.000,300,211,321,222,331,GuardBoat,0.885726
1756104665.690915,132.092263,131.250000,84.677419,0.006583,525.000,300,211,321,222,331,GuardBoat,0.886921
1756104665.738750,132.092263,131.250000,84.677419,0.041252,525.000,300,211,321,222,331,GuardBoat,0.886165
1756104665.841467,132.275197,131.250000,84.677419,0.043945,525.000,300,211,321,222,331,GuardBoat,0.886062
1756104665.907066,132.467411,131.250000,84.677419,0.009521,525.000,300,212,321,222,331,GuardBoat,0.887352
1756104665.969933,132.659637,131.250000,84.677419,0.027636,525.000,300,212,321,222,331,GuardBoat,0.886417
1756104666.010746,132.659637,131.250000,84.677419,0.013177,525.000,300,212,321,222,331,GuardBoat,0.885449
1756104666.058640,132.851873,131.250000,84.677419,0.037952,525.000,300,212,321,223,331,GuardBoat,0.885027
1756104666.111015,132.851873,131.250000,84.677419,0.014423,525.000,300,212,321,223,331,GuardBoat,0.885340
1756104666.156972,133.045053,131.250000,84.677419,0.039645,525.000,300,212,321,223,331,GuardBoat,0.885028
1756104666.220008,133.045053,131.250000,84.677419,0.023391,525.000,300,212,321,223,331,GuardBoat,0.885659
1756104666.318290,133.227092,131.250000,84.677419,0.021650,525.000,300,212,321,223,331,GuardBoat,0.884388
1756104666.366669,133.419358,131.250000,84.677419,0.029996,525.000,300,212,321,223,331,GuardBoat,0.884053
1756104666.429044,133.419358,131.250000,84.677419,0.032379,525.000,300,212,321,223,331,GuardBoat,0.886597
1756104666.474285,133.601419,119.318182,84.677419,0.022403,525.000,300,212,320,223,331,GuardBoat,0.886531
1756104666.528167,133.601419,131.250000,84.677419,0.031479,525.000,300,212,321,223,331,GuardBoat,0.885861
1756104666.571758,133.794628,131.250000,84.677419,0.024954,525.000,300,212,321,223,331,GuardBoat,0.886067
1756104666.650009,133.986924,119.318182,84.677419,0.046727,525.000,300,212,320,223,331,GuardBoat,0.885374
1756104666.744850,133.986924,131.250000,84.677419,0.048114,525.000,300,212,321,223,331,GuardBoat,0.884644
1756104666.786554,134.169013,131.250000,84.677419,0.010206,525.000,300,212,321,223,331,GuardBoat,0.883912
1756104666.850067,134.361331,119.318182,84.677419,0.045717,525.000,300,212,320,224,331,GuardBoat,0.883071
1756104666.951931,134.543441,119.318182,84.677419,0.043877,525.000,300,212,320,224,331,GuardBoat,0.883084
1756104666.986571,134.543441,119.318182,84.677419,0.009237,525.000,300,212,320,224,331,GuardBoat,0.882807
1756104667.036090,134.543441,131.250000,84.677419,0.040283,525.000,300,213,321,224,331,GuardBoat,0.882040
1756104667.096472,134.735780,119.318182,84.677419,0.000641,525.000,300,213,320,224,331,GuardBoat,0.881963
1756104667.185728,134.917911,131.250000,84.677419,0.010127,525.000,300,213,321,224,331,GuardBoat,0.880946
1756104667.228786,134.917911,131.250000,84.677419,0.032931,525.000,300,213,321,224,331,GuardBoat,0.880436
1756104667.309582,135.110271,131.250000,84.677419,0.013703,525.000,300,213,321,224,331,GuardBoat,0.879868
1756104667.380637,135.302642,131.250000,84.677419,0.015266,525.000,300,213,321,224,331,GuardBoat,0.880645
1756104667.419444,135.302642,131.250000,84.677419,0.023541,525.000,300,213,321,224,331,GuardBoat,0.880575
1756104667.478048,135.494130,119.318182,84.677419,0.017878,525.000,300,213,320,224,331,GuardBoat,0.879423
1756104667.549361,135.686525,119.318182,84.677419,0.046589,525.000,300,213,320,224,331,GuardBoat,0.879674
1756104667.589969,135.686525,119.318182,84.677419,0.005982,525.000,300,213,320,224,331,GuardBoat,0.879789
1756104667.629943,135.686525,119.318182,84.677419,0.033993,525.000,300,213,320,224,331,GuardBoat,0.880578
1756104667.725863,135.878931,119.318182,84.677419,0.027888,525.000,300,213,320,224,331,GuardBoat,0.878463
1756104667.784689,136.071346,119.318182,84.677419,0.010309,525.000,300,213,320,224,331,GuardBoat,0.879648
1756104667.836261,136.071346,119.318182,84.677419,0.041263,525.000,300,213,320,224,331,GuardBoat,0.879905
1756104667.893403,136.263773,119.318182,84.677419,0.001619,525.000,300,214,320,224,331,GuardBoat,0.879926
1756104667.945881,136.456209,119.318182,84.677419,0.049165,525.000,300,214,320,225,331,GuardBoat,0.881032
1756104668.007501,136.456209,119.318182,84.677419,0.012455,525.000,300,214,320,225,331,GuardBoat,0.880179
1756104668.047931,136.648656,131.250000,84.677419,0.047139,525.000,300,214,321,225,331,GuardBoat,0.879238
1756104668.097365,136.648656,119.318182,84.677419,0.002295,525.000,300,214,320,225,331,GuardBoat,0.878763
1756104668.144970,136.648656,119.318182,84.677419,0.049900,525.000,300,214,320,225,331,GuardBoat,0.876958
1756104668.263751,137.023359,119.318182,84.677419,0.031366,525.000,300,214,320,225,331,GuardBoat,0.875721
1756104668.306713,137.023359,119.318182,84.677419,0.011595,525.000,300,214,320,225,331,GuardBoat,0.877603
1756104668.354144,137.215837,119.318182,84.677419,0.040996,525.000,300,214,320,225,331,GuardBoat,0.876939
1756104668.423687,137.215837,119.318182,84.677419,0.028546,525.000,300,214,320,225,331,GuardBoat,0.876377
1756104668.512627,137.398102,119.318182,84.677419,0.017463,525.000,300,214,320,225,331,GuardBoat,0.875343
1756104668.551267,137.589741,119.318182,84.677419,0.042921,525.000,300,214,320,225,331,GuardBoat,0.878080
1756104668.630386,137.589741,119.318182,84.677419,0.036199,525.000,300,215,320,225,331,GuardBoat,0.877904
1756104668.671534,137.772029,119.318182,84.677419,0.022678,525.000,300,215,320,225,331,GuardBoat,0.877468
1756104668.724825,137.772029,119.318182,84.677419,0.030613,525.000,300,215,320,225,331,GuardBoat,0.874965
1756104668.775833,137.963697,119.318182,84.677419,0.018402,525.000,300,215,320,226,331,GuardBoat,0.875001
1756104668.833846,137.963697,119.318182,84.677419,0.039611,525.000,300,215,320,225,331,GuardBoat,0.876081
1756104668.891165,138.146007,119.318182,84.677419,0.003094,525.000,300,215,320,225,331,GuardBoat,0.875382
1756104668.942682,138.146007,119.318182,84.677419,0.048423,525.000,300,215,320,226,331,GuardBoat,0.876590
1756104668.992650,138.337705,119.318182,84.677419,0.001632,525.000,300,215,320,226,331,GuardBoat,0.876269
1756104669.059954,138.520037,119.318182,84.677419,0.034352,525.000,300,215,320,226,331,GuardBoat,0.875935
1756104669.159645,138.711764,119.318182,84.677419,0.034686,525.000,300,215,320,226,331,GuardBoat,0.877231
1756104669.207110,138.711764,119.318182,84.677419,0.012780,525.000,300,215,320,226,331,GuardBoat,0.876430
1756104669.261166,138.904342,119.318182,84.677419,0.033188,525.000,300,215,320,226,331,GuardBoat,0.875560
1756104669.304911,138.904342,131.250000,87.500000,0.010557,525.000,300,215,320,226,330,GuardBoat,0.875087
1756104669.408440,139.085873,119.318182,84.677419,0.015062,525.000,300,216,320,226,331,GuardBoat,0.876867
1756104669.459547,139.277645,119.318182,84.677419,0.033854,525.000,300,216,320,226,331,GuardBoat,0.875889
